"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"180 dias após o seu depósito, resguardada sua data de protocolo.";"3.6 Quadros explicativos referentes às petições";"3.6.6 Petições relativas a correções e retificações";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Pedido de correção de erro por parte do INPI (126) Petição isenta Requerer correção de decisões ou de dados publicados na RPI, bem como de informações cadastrais na base de dados do INPI, referentes a pedidos ou registros de desenhos industriais, em razão de falha do Instituto. Esclarecimento apresentando o objeto de correção e a motivação Em petição: Quando o erro for relativo a uma petição, especificar o número desta.";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Pedido de correção de erro por parte do INPI (126) Petição isenta Requerer correção de decisões ou de dados publicados na RPI, bem como de informações cadastrais na base de dados do INPI, referentes a pedidos ou registros de desenhos industriais, em razão de falha do Instituto. Esclarecimento apresentando o objeto de correção e a motivação Em petição: Quando o erro for relativo a uma petição, especificar o número desta. Em processo de registro: Quando o erro for relativo a um processo. 70 Correção de dados no processo devido à falha do interessado (155) Petição paga Requerer correção de dados relativos ao registro ou ao pedido de registro oriundos de informações cadastrais na base de dados do INPI, devido a falha do interessado. Esclarecimento apresentando o objeto de correção e a motivação —"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"180 dias após o seu depósito, resguardada sua data de protocolo.";"3.6 Quadros explicativos referentes às petições";"3.6.7 Petições de aditamentos ou apresentação de documentos";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Aditamento à petição (151) Petição paga Complementar informações referentes a uma petição anteriormente protocolada. — O requerente deve selecionar o número da petição para a qual deseja complementar informação. Se a petição for, por exemplo, de nulidade, o requerente deve informar o número da petição de nulidade previamente protocolada.";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Aditamento à petição (151) Petição paga Complementar informações referentes a uma petição anteriormente protocolada. — O requerente deve selecionar o número da petição para a qual deseja complementar informação. Se a petição for, por exemplo, de nulidade, o requerente deve informar o número da petição de nulidade previamente protocolada. Este campo não deve conter número de processo. Apresentação de documentos (150) Petição paga Apresentar documentos comprobatórios referentes à prioridade anteriormente reivindicada. Documentos relativos à reivindicação de prioridade Documentos de Prioridade Pleitear suplementação de prioridade anteriormente reivindicada. Documentos relativos à reivindicação suplementar de prioridade Reivindicação suplementar de prioridade Enviar outro documento para ser anexado ao pedido ou registro. Documento em questão Outros documentos (em processo de registro) Enviar outro documento para ser anexado à petição Documento em questão Outros documentos (em petição) 71 previamente protocolada. Envio de procuração (ver item 3.6.4 Petições relativas à procuração)."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"180 dias após o seu depósito, resguardada sua data de protocolo.";"3.6 Quadros explicativos referentes às petições";"3.6.8 Petições de desistência ou renúncia";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Desistência de pedido de registro (160) Petição isenta Solicitar a homologação da desistência de pedido de registro de desenho industrial. Procuração com poderes expressos para desistir, caso não seja o próprio requerente a solicitar o serviço.";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Desistência de pedido de registro (160) Petição isenta Solicitar a homologação da desistência de pedido de registro de desenho industrial. Procuração com poderes expressos para desistir, caso não seja o próprio requerente a solicitar o serviço. Procuração com poderes para representar todos os requerentes, caso o pedido seja em regime de cotitularidade. — Desistência de petição (133) Petição isenta Solicitar a homologação da desistência de petição anteriormente protocolada (nulidade, recurso, transferência de titularidade, entre outros). Procuração com poderes expressos para desistir, caso não seja o próprio requerente a solicitar o serviço. Procuração com poderes para representar todos os requerentes, caso o registro seja em regime de cotitularidade. — Renúncia a registro de desenho industrial (158) Petição isenta Solicitar a homologação da renúncia de registro de desenho industrial. O pedido será extinto. Procuração com poderes expressos para renunciar, caso não seja o próprio requerente a solicitar o serviço. Procuração com poderes para representar todos os requerentes, caso o registro seja em regime de cotitularidade. — Retirada de pedido em sigilo (159) No prazo de até 90 (noventa) dias, contados a partir da data do depósito, solicitar a retirada do pedido da situação de sigilo. Procuração com poderes expressos para retirar pedido em sigilo, caso não seja o próprio requerente a solicitar o serviço. — 72 Petição isenta Procuração com poderes para representar todos os requerentes, caso o registro seja em regime de cotitularidade. Suspensão do sigilo (143) Petição isenta No prazo de até 180 (cento e oitenta) dias, contados a partir da data do depósito, solicitar a suspensã..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"180 dias após o seu depósito, resguardada sua data de protocolo.";"3.6 Quadros explicativos referentes às petições";"3.6.9 Petições referentes à devolução de prazo";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Devolução de prazo por falha do INPI (122) Petição isenta Solicitar devolução de prazo para a prática de ato cujo prazo se esgotou devido ao alegado impedimento do INPI. Esclarecimentos que comprovem a justa causa impeditiva da prática do ato no prazo legal.";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Devolução de prazo por falha do INPI (122) Petição isenta Solicitar devolução de prazo para a prática de ato cujo prazo se esgotou devido ao alegado impedimento do INPI. Esclarecimentos que comprovem a justa causa impeditiva da prática do ato no prazo legal. Em petição Quando a devolução se referir à consideração de uma petição. Em processo de registro Quando a devolução se referir ao pedido. Devolução de prazo por impedimento do interessado (121) Petição paga Solicitar devolução de prazo para a prática de ato cujo prazo se esgotou devido ao alegado impedimento do próprio requerente. Esclarecimentos que comprovem a justa causa impeditiva da prática do ato no prazo legal. Em petição Quando a devolução se referir à consideração de uma petição. Em processo de registro Quando a devolução se referir ao pedido."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"180 dias após o seu depósito, resguardada sua data de protocolo.";"3.6 Quadros explicativos referentes às petições";"3.6.10 Petições relativas a certidão de atos e cópia oficial";"7";"73 Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Certidão de atos relativos aos processos (115) Petição paga Solicitar expedição de certidão de andamento relativa a pedido ou registro de desenho. — — Cópia oficial para efeito de reivindicação de prioridade (118) Petição paga Solicitar ao INPI expedição de cópia oficial de pedido ou registro de desenho industrial por meio eletrônico ou em papel. — —"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"180 dias após o seu depósito, resguardada sua data de protocolo.";"3.6 Quadros explicativos referentes às petições";"3.6.11 Petições relativas a outras unidades do INPI";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Cópia digital (824) Solicitar ao INPI cópia integral ou parcial de pedido de registro ou registro de desenho industrial. — Desenho Industrial Restituição de retribuição (801) Solicitar ao INPI a restituição para qualquer retribuição indevida ou feita a maior. É necessário informar o número da guia de recolhimento inicial ou preliminar (“Nosso Número”).";"Serviço e código correspondente A que se aplica Anexos obrigatórios Objeto da Petição se refere a Cópia digital (824) Solicitar ao INPI cópia integral ou parcial de pedido de registro ou registro de desenho industrial. — Desenho Industrial Restituição de retribuição (801) Solicitar ao INPI a restituição para qualquer retribuição indevida ou feita a maior. É necessário informar o número da guia de recolhimento inicial ou preliminar (“Nosso Número”). Conforme procedimentos regulamentados pela Diretoria de Administração do INPI (DIRAD). —"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"180 dias após o seu depósito, resguardada sua data de protocolo.";"3.7 Orientações adicionais quanto aos anexos";"3.7.1 Procuração e documentação referente à prática conjunta de atos";"Para que seja considerado válido junto ao INPI, o instrumento de procuração deve conter, necessariamente: a) Dados do(s) Outorgante(s); 74 b) Dados do Outorgado; c) Tipo de poder Outorgado; d) Data, local e assinatura do(s) Outorgante(s). A procuração deve estar redigida em língua portuguesa e, caso o original seja em outro idioma, o usuário deve enviar sua tradução simples, ficando dispensados a legalização consular e o reconhecimento de firma.";"Para que seja considerado válido junto ao INPI, o instrumento de procuração deve conter, necessariamente: a) Dados do(s) Outorgante(s); 74 b) Dados do Outorgado; c) Tipo de poder Outorgado; d) Data, local e assinatura do(s) Outorgante(s). A procuração deve estar redigida em língua portuguesa e, caso o original seja em outro idioma, o usuário deve enviar sua tradução simples, ficando dispensados a legalização consular e o reconhecimento de firma. Em pedidos de registro de desenho industrial em regime de cotitularidade, caso o depósito ou o peticionamento tenha sido realizado por procurador único, será verificado se o outorgado possui poderes para representar todos os requerentes, os quais devem assinar a procuração como outorgantes e estarem devidamente qualificados. Quando o ato não for praticado por procurador único, ou seja, quando for protocolado por um dos requerentes ou por procurador sem poderes para representar todos, deverá ser apresentada documentação que contenha a assinatura de todos os requerentes ou seus respectivos procuradores. Nesta documentação, caso algum requerente seja representado por procurador, também deverá ser apresentada a respectiva procuração. Informações complementares sobre o exame da procuração estão disponíveis no item 4.4.1 Procuração."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"a) País ou Escritório de origem do(s) pedido(s) ou registro(s) de desenho industrial; b) Número e data do(s) pedido(s) de registro de desenho industrial; c) Desenhos ou fotografias do(s) pedido(s) de registro de desenho industrial contidos na prioridade; d) Tradução simples (pode ser declarada no formulário ou apresentada separadamente), sob pena de publicação da perda de prioridade reivindicada; e e) Tratando-se de prioridade obtida por cessão, o documento correspondente deverá ser apresentado dentro de 90 (noventa) dias contados do depósito, dispensada a legalização consular no país de origem. A documentação co...";"a) País ou Escritório de origem do(s) pedido(s) ou registro(s) de desenho industrial; b) Número e data do(s) pedido(s) de registro de desenho industrial; c) Desenhos ou fotografias do(s) pedido(s) de registro de desenho industrial contidos na prioridade; d) Tradução simples (pode ser declarada no formulário ou apresentada separadamente), sob pena de publicação da perda de prioridade reivindicada; e e) Tratando-se de prioridade obtida por cessão, o documento correspondente deverá ser apresentado dentro de 90 (noventa) dias contados do depósito, dispensada a legalização consular no país de origem. A documentação comprobatória pode contemplar cópias oficiais ou reprodução de publicações do órgão de origem, mesmo em sua versão online. Sua apresentação é de responsabilidade do requerente e, caso não seja apresentada no prazo de 90 (noventa) dias, será publicada a perda da prioridade reivindicada, por não estar em conformidade com o disposto no art. 99 da LPI. As orientações referentes ao exame dos documentos relativos à prioridade são oferecidas nos itens 4.4.2 Prioridade e 5.2 Análise da reivindicação de prioridade. 75"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.3 Contrato social atualizado/documento comprobatório da alteração";"Anexo descrito na petição de Alteração de Nome, Razão Social, Sede e/ou Endereço. O seu envio é obrigatório para comprovação da efetiva alteração do endereço e/ou da razão social.";"Anexo descrito na petição de Alteração de Nome, Razão Social, Sede e/ou Endereço. O seu envio é obrigatório para comprovação da efetiva alteração do endereço e/ou da razão social."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.4 Motivos de Justa Causa";"Anexo exclusivo da petição de Pedido de Devolução de Prazo por impedimento do interessado. O seu envio é obrigatório e o requerente ou titular deve anexar os arquivos que comprovem a impossibilidade de praticar o ato administrativo no prazo legal.";"Anexo exclusivo da petição de Pedido de Devolução de Prazo por impedimento do interessado. O seu envio é obrigatório e o requerente ou titular deve anexar os arquivos que comprovem a impossibilidade de praticar o ato administrativo no prazo legal."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.5 Documento que comprova a justa causa impeditiva da prática do ato no prazo legal";"Anexo exclusivo da petição de Pedido de Devolução de Prazo por falha do INPI. O seu envio é obrigatório e o requerente/titular deve anexar os arquivos comprobatórios da falha do INPI que impossibilitou a prática do ato administrativo no prazo legal.";"Anexo exclusivo da petição de Pedido de Devolução de Prazo por falha do INPI. O seu envio é obrigatório e o requerente/titular deve anexar os arquivos comprobatórios da falha do INPI que impossibilitou a prática do ato administrativo no prazo legal."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.6 Poderes para alienação do desenho industrial";"Anexo exclusivo das petições de Transferência de Titularidade. É utilizado para anexar documento que ateste a legitimidade do(s) representante(s) do(s) cedente(s) para alienação do(s) desenho(s) industriai(s) em questão.";"Anexo exclusivo das petições de Transferência de Titularidade. É utilizado para anexar documento que ateste a legitimidade do(s) representante(s) do(s) cedente(s) para alienação do(s) desenho(s) industriai(s) em questão."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.7 Cessão";"Anexo exclusivo das petições de Transferência de Titularidade por Cessão. É utilizado para anexar documentação oficial referente à cessão do(s) desenho(s) industrial(ais).";"Anexo exclusivo das petições de Transferência de Titularidade por Cessão. É utilizado para anexar documentação oficial referente à cessão do(s) desenho(s) industrial(ais). O referido documento deve conter a qualificação completa do(s) cedente(s), cessionário(s) e testemunhas, os poderes de representação dos signatários da cessão, o(s) número(s) do(s) pedido(s) ou do(s) registro(s), o desenho cedido e a data na qual foi firmado."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.8 Cisão";"Anexo exclusivo das petições de Transferência de Titularidade por Cisão. É utilizado para anexar documento oficial de cisão da empresa.";"Anexo exclusivo das petições de Transferência de Titularidade por Cisão. É utilizado para anexar documento oficial de cisão da empresa."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.9 Incorporação ou Fusão";"Anexo exclusivo das petições de Transferência de Titularidade por Incorporação ou Fusão. É utilizado para anexar documento oficial de incorporação ou fusão.";"Anexo exclusivo das petições de Transferência de Titularidade por Incorporação ou Fusão. É utilizado para anexar documento oficial de incorporação ou fusão."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.10 Documento Judicial Comprobatório";"Anexo exclusivo das petições de Transferência de Titularidade em virtude de sucessão legítima ou testamentária e Transferência de titularidade decorrente de falência. É utilizado para anexar documento judicial que comprove a sucessão ou a falência. 76";"Anexo exclusivo das petições de Transferência de Titularidade em virtude de sucessão legítima ou testamentária e Transferência de titularidade decorrente de falência. É utilizado para anexar documento judicial que comprove a sucessão ou a falência. 76"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.11 Declaração de Destituição/Substituição do Procurador";"Anexo assinado pelo requerente/titular, utilizado para atestar a destituição ou substituição do procurador atual, utilizado no caso de petições de Nomeação, Destituição ou Substituição de Procurador. Neste caso, é obrigatória a apresentação de apenas um documento: a declaração de destituição, ou da substituição, ou a nova procuração nomeando novo procurador, podendo o usuário, se assim desejar, apresentar mais de um documento.";"Anexo assinado pelo requerente/titular, utilizado para atestar a destituição ou substituição do procurador atual, utilizado no caso de petições de Nomeação, Destituição ou Substituição de Procurador. Neste caso, é obrigatória a apresentação de apenas um documento: a declaração de destituição, ou da substituição, ou a nova procuração nomeando novo procurador, podendo o usuário, se assim desejar, apresentar mais de um documento."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.12 Declaração de Renúncia ao mandato de procuração";"Anexo obrigatório, exclusivo da petição de Renúncia ao Mandato de Procuração. É utilizado para anexar documento assinado pelo procurador, atestando a renúncia ao mandato de procuração anteriormente apresentada ao INPI.";"Anexo obrigatório, exclusivo da petição de Renúncia ao Mandato de Procuração. É utilizado para anexar documento assinado pelo procurador, atestando a renúncia ao mandato de procuração anteriormente apresentada ao INPI."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.13 Procuração com poderes expressos para desistir, retirar, suspender ou renunciar";"D";"Documento que deve ser obrigatoriamente anexado às petições de Desistência, Retirada, Suspensão ou Renúncia, se protocoladas por intermédio de procurador."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"";"3.7.14 Figuras do desenho industrial";"Devem ser apresentadas, obrigatoriamente, no depósito do pedido de registro de desenho industrial ou nas petições de Cumprimento de Exigência em petição ou em pedido de registro, em resposta a exigência solicitando a reapresentação das figuras do desenho industrial. Orientações quanto às dimensões, resolução e formato do documento podem ser obtidas no item 3.5.2 Preenchimento do formulário, subitem G - Dados do pedido de registro.";"Devem ser apresentadas, obrigatoriamente, no depósito do pedido de registro de desenho industrial ou nas petições de Cumprimento de Exigência em petição ou em pedido de registro, em resposta a exigência solicitando a reapresentação das figuras do desenho industrial. Orientações quanto às dimensões, resolução e formato do documento podem ser obtidas no item 3.5.2 Preenchimento do formulário, subitem G - Dados do pedido de registro."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"90 (noventa) dias a contar da data do depósito, apresentar documentos comprobatórios que devem conter";"3.8 Serviços dispensados de formulário";"3.8 Serviços dispensados de formulário";"São dispensados do preenchimento de formulário serviços que podem ser prestados apenas mediante a informação relativa ao pagamento de retribuição específica – dado que é extraído automaticamente do Módulo de emissão da Guia de Recolhimento da União (GRU). Portanto, os serviços constantes do quadro a seguir não precisam ser encaminhados por meio de formulário, bastando sua correta seleção no ato de emissão da GRU e o pagamento tempestivo da mesma (ver itens 3.3 Emissão da GRU e 3.4 Pagamento da GRU), evitando, assim, o encaminhamento de informações redundantes.";"São dispensados do preenchimento de formulário serviços que podem ser prestados apenas mediante a informação relativa ao pagamento de retribuição específica – dado que é extraído automaticamente do Módulo de emissão da Guia de Recolhimento da União (GRU). Portanto, os serviços constantes do quadro a seguir não precisam ser encaminhados por meio de formulário, bastando sua correta seleção no ato de emissão da GRU e o pagamento tempestivo da mesma (ver itens 3.3 Emissão da GRU e 3.4 Pagamento da GRU), evitando, assim, o encaminhamento de informações redundantes. A data de pagamento será considerada como data de protocolo da petição, exclusivamente para estes serviços dispensados do preenchimento de formulário. Código Descrição do serviço Anexos obrigatórios"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"131 Renovação no prazo ordinário";"";"131 Renovação no prazo ordinário";"S";"Solicitar a prorrogação + pagamento de quinquênio de registro de desenho industrial em 5 anos e a expedição de novo certificado de registro no prazo ordinário."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"132 Renovação no extraordinário Solicitar a prorrogação + pagamento de quinquênio de registro de desenho industrial em 5 anos e a expedição de novo certificado de registro no prazo extraordinário.";"";"132 Renovação no extraordinário Solicitar a prorrogação + pagamento de quinquênio de registro de desenho industrial em 5 anos e a expedição de novo certificado de registro no prazo extraordinário.";"Vale observar que a apresentação de procurações outorgando poderes específicos para a prática dos atos acima listados, caso ocorra, deve ser feita por meio de petição de “Apresentação de documentos (em petição)"" (código de serviço 150). Recibo de pagamento de GRU dispensada de preenchimento de formulário Em razão de maior comodidade e segurança ao usuário, é disponibilizado, no módulo de emissão da Guia de Recolhimento, o recibo relativo ao pagamento de GRU dispensada de preenchimento de formulário.";"Vale observar que a apresentação de procurações outorgando poderes específicos para a prática dos atos acima listados, caso ocorra, deve ser feita por meio de petição de “Apresentação de documentos (em petição)"" (código de serviço 150). Recibo de pagamento de GRU dispensada de preenchimento de formulário Em razão de maior comodidade e segurança ao usuário, é disponibilizado, no módulo de emissão da Guia de Recolhimento, o recibo relativo ao pagamento de GRU dispensada de preenchimento de formulário. Assim, sempre que estiver devidamente identificado em nossos sistemas, por meio da opção Recibo, o usuário pode ter acesso a todos os recibos de transações referentes a esses serviços, desde que o respectivo pagamento já esteja conciliado pelo banco."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"132 Renovação no extraordinário Solicitar a prorrogação + pagamento de quinquênio de registro de desenho industrial em 5 anos e a expedição de novo certificado de registro no prazo extraordinário.";"3.9 Etapas seguintes ao depósito ou protocolo";"3.9.1 Exame formal";"Após ser protocolado, o pedido de registro de desenho industrial é submetido ao exame formal, onde são verificadas as condições formais necessárias à continuidade do processo. A primeira verificação que é feita se refere ao pagamento da retribuição relativa ao pedido de registro, que deve ocorrer até a data do envio do pedido e deve corresponder ao exato valor estabelecido na Tabela de Retribuições.";"Após ser protocolado, o pedido de registro de desenho industrial é submetido ao exame formal, onde são verificadas as condições formais necessárias à continuidade do processo. A primeira verificação que é feita se refere ao pagamento da retribuição relativa ao pedido de registro, que deve ocorrer até a data do envio do pedido e deve corresponder ao exato valor estabelecido na Tabela de Retribuições. O requerente deve encaminhar comprovantes de pagamento em anexo ao pedido de registro demonstrando a complementação do valor, nos casos de retribuições feitas a menor, ou demonstrando tratar-se de pagamento efetuado no mesmo dia do envio, para situações em que o pagamento tenha se dado fora do expediente bancário. Caso não apresente tais comprovantes, poderão ser promovidas exigências nesse sentido, a serem cumpridas no prazo de 5 (cinco) dias contínuos da data da sua publicação. Caso o pagamento seja realizado após o envio do pedido ou a eventual exigência formal não seja cumprida no prazo estipulado em lei, o pedido será considerado inexistente, ou seja, não será dado prosseguimento ao processamento do pedido. 78 Após a verificação de pagamento, caso seja identificada alguma inconsistência ou incorreção nos dados constantes, será formulada exigência formal para o saneamento do pedido, publicada na seção de Desenhos Industriais da Revista da Propriedade Industrial (RPI). Para verificar se seu pedido ou petição foi objeto de exigência formal, o usuário deve fazer busca pelo número do processo ou Nome/Razão Social no campo “Localizar” na própria revista em sua versão PDF, de acordo com o item"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"132 Renovação no extraordinário Solicitar a prorrogação + pagamento de quinquênio de registro de desenho industrial em 5 anos e a expedição de novo certificado de registro no prazo extraordinário.";"3.10 Acompanhamento de processos. Conforme ressaltado acima e tendo em vista o previsto no art. 103 da LPI, o";"3.10 Acompanhamento de processos. Conforme ressaltado acima e tendo em vista o previsto no art. 103 da LPI, o";"requerente tem até 5 (cinco) dias contínuos para cumpri-la, contados a partir do primeiro dia útil subsequente à data da referida publicação, sob pena de o pedido de registro ser considerado inexistente. Como cumprir uma exigência formal Caso o pedido de registro de desenho industrial tenha sido objeto de exigência formal, o requerente deve estar atento ao prazo para o cumprimento, pois o mesmo é de 5 (cinco) dias contínuos a partir do dia subsequente à publicação na RPI, conforme artigo 103 da Lei da Propriedade Industrial).";"requerente tem até 5 (cinco) dias contínuos para cumpri-la, contados a partir do primeiro dia útil subsequente à data da referida publicação, sob pena de o pedido de registro ser considerado inexistente. Como cumprir uma exigência formal Caso o pedido de registro de desenho industrial tenha sido objeto de exigência formal, o requerente deve estar atento ao prazo para o cumprimento, pois o mesmo é de 5 (cinco) dias contínuos a partir do dia subsequente à publicação na RPI, conforme artigo 103 da Lei da Propriedade Industrial). O usuário precisará gerar uma GRU para cumprir a exigência. No módulo de seleção e emissão da GRU, deverá ser selecionado o código 104 - Cumprimento de exigência decorrente de exame formal em pedido de registro. Uma vez feita essa escolha, será solicitado ao requerente o número do processo (com 9 dígitos) alvo da exigência. Em seguida, será pedido o número da RPI (Revista da Propriedade Industrial) em que foi publicada a exigência formal. Cabe ressaltar que a informação desses dados (número do processo e da revista) é de responsabilidade do usuário. Muito cuidado para não informar dados incorretos. Se a exigência formal for referente à complementação de pagamento, além do serviço 104, o requerente deverá emitir uma GRU de complementação, conforme instruções do item 3.3.1 Instruções para emissão da GRU. A GRU de complementação e seu respectivo comprovante de pagamento deverão ser enviados como anexo ao formulário de cumprimento de exigência formal. Após o pagamento da guia e de posse do número da guia de cumprimento da exigência formal, acesse o e-DI. No campo ""Nosso Número"", digite o número da GRU. Será aberto um formulário com o título ""Cumprimento de Exigência decorrente do Exame Formal"". Certifique-se de que é este o objeto da petição. Preencha..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"132 Renovação no extraordinário Solicitar a prorrogação + pagamento de quinquênio de registro de desenho industrial em 5 anos e a expedição de novo certificado de registro no prazo extraordinário.";"3.10 Acompanhamento de processos. Conforme ressaltado acima e tendo em vista o previsto no art. 103 da LPI, o";"3.9.2 Exame técnico";"Após a notificação de depósito, o pedido de registro de desenho industrial é submetido ao exame técnico, onde é realizado o exame substantivo do desenho industrial reivindicado. O exame técnico é realizado conforme os procedimentos estabelecidos no Capítulo 5 Exame técnico.";"Após a notificação de depósito, o pedido de registro de desenho industrial é submetido ao exame técnico, onde é realizado o exame substantivo do desenho industrial reivindicado. O exame técnico é realizado conforme os procedimentos estabelecidos no Capítulo 5 Exame técnico. O exame técnico comumente resulta nas seguintes publicações: Concessão O despacho de concessão torna público o ato de registro do desenho industrial. O certificado de registro é emitido automaticamente após a publicação do despacho de concessão na RPI, não sendo necessário pagar qualquer taxa ou realizar solicitação. Entretanto, a disponibilização do certificado no portal não é simultânea à emissão do despacho de concessão. O acesso ao certificado é feito no portal do INPI, conforme instruções constantes da letra ""e"" do item 3.10.3 Pesquisa na base de Desenho Industrial. Exigência técnica A exigência técnica é uma publicação na qual são solicitados, entre outros, informações, alterações, correções ou esclarecimentos relativos aos dados ou figuras apresentadas no pedido de registro. A publicação de exigência técnica na RPI enseja prazo de 60 dias, contados após a publicação, para protocolo do cumprimento da exigência. Caso o cumprimento de exigência técnica não seja protocolado no prazo prescrito, o pedido de registro será arquivado definitivamente nos termos do § 3º do art. 106 da LPI. Em caso de cumprimento insatisfatório de exigência (por exemplo, cumprimento de exigência com reiterada recusa em cumprir a solicitação publicada), o pedido poderá ser indeferido pelo não atendimento dos dispositivos legais dados pelos incisos II, III ou IV do art. 101 e/ou art. 104, combinados com o art. 106, caput. Indeferimento Se o desenho industrial incidir nos incisos I ou II do art. 100 da LPI, o pedido será ind..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"216 (pedido com procurador sem documento de procuração), o pedido de registro será definitivamente arquivado.";"3.10 Acompanhamento de processos";"3.10 Acompanhamento de processos";"O meio oficial para o acompanhamento de processos é a Revista da Propriedade Industrial (RPI), publicada semanalmente em formato eletrônico e disponível no portal INPI. A publicação da RPI ocorre todas as terças-feiras, exceto em feriados, quando é publicada no primeiro dia útil imediatamente subsequente.";"O meio oficial para o acompanhamento de processos é a Revista da Propriedade Industrial (RPI), publicada semanalmente em formato eletrônico e disponível no portal INPI. A publicação da RPI ocorre todas as terças-feiras, exceto em feriados, quando é publicada no primeiro dia útil imediatamente subsequente. A observância da data de publicação na RPI é importante, pois inicia a contagem dos prazos legais aplicáveis aos pedidos, registros e petições de Desenho industrial. Adicionalmente, são oferecidos, também, dois meios auxiliares, não oficiais, para que o usuário se mantenha atualizado quanto ao andamento de seus pedidos, registros e petições: a Pesquisa na base de Desenhos Industriais e o módulo Meus Pedidos."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"216 (pedido com procurador sem documento de procuração), o pedido de registro será definitivamente arquivado.";"3.10 Acompanhamento de processos";"3.10.1 Acompanhamento de processos pela RPI";"O";"O usuário pode realizar a busca de informações por meio do campo “Localizar” na própria revista em sua versão PDF, utilizando o número do processo ou Nome/Razão Social."
