"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"5 Termos não suscetíveis de registro como indicação geográfica";"5.1 Termos de uso comum";"5.1 Termos de uso comum";"Não são registráveis como IG termos suscetíveis de causar confusão que reproduzam, imitem ou se constituam por nomes geográficos ou seus gentílicos que tenham se tornado de uso comum, designando o próprio produto ou serviço. Exemplos de nomes geográficos que se tornaram de uso comum, constituindo o nome do próprio produto ou serviço: Queijo minas O queijo minas, embora originário do estado de Minas Gerais, atualmente é produzido em qualquer lugar do Brasil, vindo a ser conhecido como um tipo de queijo.";"Não são registráveis como IG termos suscetíveis de causar confusão que reproduzam, imitem ou se constituam por nomes geográficos ou seus gentílicos que tenham se tornado de uso comum, designando o próprio produto ou serviço. Exemplos de nomes geográficos que se tornaram de uso comum, constituindo o nome do próprio produto ou serviço: Queijo minas O queijo minas, embora originário do estado de Minas Gerais, atualmente é produzido em qualquer lugar do Brasil, vindo a ser conhecido como um tipo de queijo. Castanha-do- pará Produzida principalmente na Região Norte do Brasil, mas não exclusivamente no estado do Pará. Cravo-da- índia Nativo da Indonésia, mas cultivado em Madagascar, Granada e outros lugares. Água-de- colônia Atualmente considerado um tipo mais suave de perfume, cujo nome se deve à cidade de Colônia, na Alemanha, onde foi criado. 47 Nos casos listados, percebe-se que a referência geográfica contida no nome do produto pode não ter nenhuma relação com sua real origem geográfica atual. Tais nomes deixaram de ser indicativos de origem e passaram a designar apenas o tipo de produto. Portanto, tornaram-se irregistráveis como IG para os mesmos produtos. Porém, é possível solicitar o registro de IG para produto ou serviço cujo nome tenha se tornado de uso comum, desde que associado a um nome geográfico ou gentílico que identifique sua origem. Exemplo hipotético “Queijo Minas de Varginha” Nesse caso, o nome geográfico protegido é somente “Varginha”. O termo “Minas” deixou de identificar a origem geográfica e passou a designar o tipo do queijo."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"5 Termos não suscetíveis de registro como indicação geográfica";"5.2 Variedade vegetal";"5.2 Variedade vegetal";"Não são registráveis como IG termos suscetíveis de causar confusão que reproduzam, imitem ou se constituam por nome de variedade vegetal, cultivada ou não, que: i) Esteja registrada como cultivar no território brasileiro; ou ii) Seja de uso corrente no território brasileiro; ou iii) Exista no território brasileiro. A definição de cultivares está disposta na Lei nº 9.456, de 25 de abril de 1997 (Lei nº 9.456/97), conhecida também como Lei de Proteção de Cultivares (LPC), uma forma sui generis de direito de propriedade intelectual.";"Não são registráveis como IG termos suscetíveis de causar confusão que reproduzam, imitem ou se constituam por nome de variedade vegetal, cultivada ou não, que: i) Esteja registrada como cultivar no território brasileiro; ou ii) Seja de uso corrente no território brasileiro; ou iii) Exista no território brasileiro. A definição de cultivares está disposta na Lei nº 9.456, de 25 de abril de 1997 (Lei nº 9.456/97), conhecida também como Lei de Proteção de Cultivares (LPC), uma forma sui generis de direito de propriedade intelectual. Dispõe o inciso IV do art. 3º da LPC: Art. 3º Considera-se, para os efeitos desta Lei: [...] IV - cultivar: a variedade de qualquer gênero ou espécie vegetal superior que seja claramente distinguível de outras cultivares conhecidas por margem mínima de descritores, por sua denominação própria, que seja homogênea e estável quanto aos descritores através de gerações sucessivas e seja de espécie passível de uso pelo complexo 48 agroflorestal, descrita em publicação especializada disponível e acessível ao público, bem como a linhagem componente de híbridos. Para estarem aptas para produção e comercialização de sementes e mudas no território brasileiro, as cultivares e espécies devem estar registradas no Registro Nacional de Cultivares (RNC) sob a competência do Ministério da Agricultura, Pecuária e Abastecimento (MAPA). Exemplos de nomes de variedade vegetal irregistráveis como IG Uva Itália Não é permitido o registro de “Uva Itália” como IG para o produto “uva”, visto que é nome de uso corrente no território brasileiro de uma variedade de uva de mesa de origem italiana, aclimatada ao Brasil. Abacaxi BRS Vitória Não é permitido o registro de “Abacaxi BRS Vitória” ou sua reprodução parcial “Abacaxi Vitória” como IG para o produto “abacaxi”, pois é o..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"5 Termos não suscetíveis de registro como indicação geográfica";"5.3 Nome de raça animal";"5.3 Nome de raça animal";"Não são registráveis como IG termos suscetíveis de causar confusão que reproduzam, imitem ou se constituam por nome de raça animal que: i) Seja de uso corrente no território brasileiro; ou ii) Exista no território brasileiro. Exemplos de nomes de raça animal irregistráveis como IG Galo New Hampshire Raça de galinha desenvolvida em New Hampshire, cidade localizada nos EUA, comercializada no Brasil. 49 Fila Brasileiro Raça de cão de porte grande a gigante desenvolvida no Brasil sendo a primeira raça brasileira a ser reconhecida internacionalmente.";"Não são registráveis como IG termos suscetíveis de causar confusão que reproduzam, imitem ou se constituam por nome de raça animal que: i) Seja de uso corrente no território brasileiro; ou ii) Exista no território brasileiro. Exemplos de nomes de raça animal irregistráveis como IG Galo New Hampshire Raça de galinha desenvolvida em New Hampshire, cidade localizada nos EUA, comercializada no Brasil. 49 Fila Brasileiro Raça de cão de porte grande a gigante desenvolvida no Brasil sendo a primeira raça brasileira a ser reconhecida internacionalmente. Mangalarga Mineiro Raça de cavalo brasileira desenvolvida pelos fazendeiros da região sul de Minas Gerais. Gado Pantaneiro ou Cuiabano Raça de gado brasileira adaptada à região do Pantanal, Mato Grosso e Mato Grosso do Sul. Atenção! Essa proibição se aplica apenas aos casos de pedidos de registro como IG de termos relacionados ao mesmo produto ou serviço, tendo em vista que não é permitido o registro de IG capaz de causar confusão com o nome de uma raça animal."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"5 Termos não suscetíveis de registro como indicação geográfica";"5.4 Homônimo";"5.4 Homônimo";"Não são registráveis como IG termos suscetíveis de causar confusão que reproduzam, imitem ou se constituam por homônimo à IG já registrada no Brasil para assinalar produto ou serviço idêntico ou afim, salvo quando houver diferenciação substancial no signo distintivo. Nesse caso, o pedido de IG será indeferido apenas se forem observadas concomitantemente todas essas condições.";"Não são registráveis como IG termos suscetíveis de causar confusão que reproduzam, imitem ou se constituam por homônimo à IG já registrada no Brasil para assinalar produto ou serviço idêntico ou afim, salvo quando houver diferenciação substancial no signo distintivo. Nesse caso, o pedido de IG será indeferido apenas se forem observadas concomitantemente todas essas condições. Entende-se por “homônimo”, pessoa, coisa ou lugar que tenha o mesmo nome de outro(a). No caso específico de IG, homônimos são lugares distintos que possuem o mesmo nome. Exemplos de homônimos Copacabana – bairro situado na Zona Sul do município do Rio de Janeiro – RJ Copacabana – principal cidade do entorno do Lago Titicaca, na Bolívia. Belém – capital do estado do Pará Belém – cidade da Palestina Paris – capital da França Paris – lugarejo no Texas 50 Exemplos hipotéticos de homônimos e a possibilidade de registro como IG Pedidos Hipotéticos Registros Hipotéticos Decisão Astro Conjunto de cidades do estado de Roraima. Pedido de DO para assinalar “leite”, sem uso da representação da IG. Astro Município do estado do Maranhão. IP já registrada no INPI para assinalar “leite”, sem uso da representação da IG. Indeferimento Trata-se de homônimo de IG já registrada no Brasil, para o mesmo produto, sem signo substancialmente distinto. Astro – RR Conjunto de cidades do estado de Roraima. Pedido de DO para assinalar “iogurte”, com uso de representação da IG. Astro Município do estado do Maranhão. IP já registrada no INPI para assinalar “leite”, com uso de representação da IG. Concessão Embora a IG “Astro” esteja registrada no INPI e os produtos assinalados sejam afins, a sigla do estado permite identificar a localidade. Ademais, os signos são substancialmente distintos. Melópolis Cidade do interior do Tocanti..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"6 Requerentes e usuários do registro";"6.1 Requerente do registro";"6.1 Requerente do registro";"C";"Conforme dispõe o art. 14 da Portaria INPI nº 4/22, podem ser requerentes de um registro de IG no Brasil: o substituto processual, o único produtor ou prestador de serviço e o requerente estrangeiro de uma IG já reconhecida no exterior."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"6 Requerentes e usuários do registro";"6.1 Requerente do registro";"6.1.1 Substituto processual";"O substituto processual é a entidade representativa da coletividade legitimada a requerer o registro de IG. O substituto processual não é o titular do registro em si, mas o intermediário entre o INPI e os produtores ou prestadores de serviço.";"O substituto processual é a entidade representativa da coletividade legitimada a requerer o registro de IG. O substituto processual não é o titular do registro em si, mas o intermediário entre o INPI e os produtores ou prestadores de serviço. São considerados substitutos processuais: associações, sindicatos, federações, confederações e qualquer outra entidade representativa da coletividade que possa atuar como tal, em razão de lei específica. Têm direito ao uso da IG os produtores ou prestadores de serviço estabelecidos no local que cumpram as obrigações de produção ou prestação de serviço estabelecidas no caderno de especificações técnicas e que se submetam ao controle estabelecido sobre a IG. Porém, o registro da IG junto ao INPI deve ser requerido pelo substituto processual. Exemplos de IG registradas no INPI e seus substitutos processuais Indicação Geográfica Substituto processual Associação dos Artesãos em Capim Dourado da Região do Jalapão do Estado de Tocantins – AREJA Natureza jurídica: associação privada 53 Federação Mineira de Apicultura – FEMAP Natureza jurídica: associação privada Sindicato de Extração e Aparelhamento de Gnaisses no Noroeste do Estado do Rio de Janeiro – SINDGNAISSES Natureza jurídica: sindicato Conselho da União das Associações e Cooperativas dos Produtores de Uvas de Mesa e Mangas do Vale do Submédio São Francisco – UNIVALE Natureza jurídica: associação privada Centro Tecnológico do Mármore e Granito – CETEMAG Natureza jurídica: associação privada 54 Atenção! A Lei n.º 13.806, de 10 de janeiro de 2019, atribuiu às cooperativas a possibilidade de atuarem como substitutos processuais, caso sejam atendidos, concomitantemente, os seguintes requisitos: i) a causa de pedir versar sobre atos de interesse direto dos associados e que tenham relação..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"6 Requerentes e usuários do registro";"6.1 Requerente do registro";"6.1.2 Único produtor ou prestador de serviço";"Via de regra, o pedido de registro de IG deve ser requerido por uma entidade representativa da coletividade. Entretanto, o único produtor ou prestador de serviço existente no local que tenha legitimidade ao uso do sinal poderá requerer o registro, conforme disposto no §3º do art. 14 da Portaria INPI nº 4/22.";"Via de regra, o pedido de registro de IG deve ser requerido por uma entidade representativa da coletividade. Entretanto, o único produtor ou prestador de serviço existente no local que tenha legitimidade ao uso do sinal poderá requerer o registro, conforme disposto no §3º do art. 14 da Portaria INPI nº 4/22. A declaração de tratar-se de único produtor ou prestador de serviço corresponde ao modelo III da Portaria INPI nº 4/22. Como esse único produtor ou prestador de serviço pode ser pessoa física ou jurídica, existem dois tipos de modelo III: um para pessoa física e outro para pessoa jurídica. Ambos encontram-se disponíveis na Seção Modelos deste Manual. 57 Posteriormente, caso essa situação se altere e mais de um produtor ou prestador de serviço se estabeleça na área, cumpra o caderno de especificações técnicas e se submeta ao controle definido para o uso da IG, será necessário constituir uma entidade representativa dos produtores ou prestadores de serviço que se encontram na região. Exemplo Astro é um município localizado na zona rural de um estado brasileiro cuja economia é baseada na agropecuária. O extremo norte do município é conhecido por produzir leite, abastecendo grande parte do estado. Um fazendeiro estabelecido na região comprou um grande número de terras no extremo norte do município, bem como todo o gado leiteiro de uma raça específica. Toda a produção de leite do extremo norte de Astro vem de suas fazendas, sendo o leite produzido de uma forma específica. Por ser o único produtor de leite estabelecido na região, esse grande fazendeiro tem legitimidade para requerer o pedido de registro de IP no INPI."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"6 Requerentes e usuários do registro";"6.1 Requerente do registro";"6.1.3 Requerente estrangeiro";"O registro de IG estrangeira já reconhecida no seu país de origem ou por entidades ou organismos internacionais competentes deve ser solicitado pelo requerente legitimado da IG, conforme disposto no §4º do art. 14 da Portaria INPI nº 4/22. Exemplos de IG estrangeiras registradas no INPI e seus respectivos requerentes Indicação Geográfica Requerente Cognac Bureau National Interprofessionnel du Cognac San Daniele Consorzio del Prosciutto di San Daniele Porto Instituto do Vinho do Douro e Porto Champagne Comité Interprofessionnel du vin de Champagne Tequila Consejo Regulador del Tequila A.C. 58 Nesses casos, o reque...";"O registro de IG estrangeira já reconhecida no seu país de origem ou por entidades ou organismos internacionais competentes deve ser solicitado pelo requerente legitimado da IG, conforme disposto no §4º do art. 14 da Portaria INPI nº 4/22. Exemplos de IG estrangeiras registradas no INPI e seus respectivos requerentes Indicação Geográfica Requerente Cognac Bureau National Interprofessionnel du Cognac San Daniele Consorzio del Prosciutto di San Daniele Porto Instituto do Vinho do Douro e Porto Champagne Comité Interprofessionnel du vin de Champagne Tequila Consejo Regulador del Tequila A.C. 58 Nesses casos, o requerente do pedido não necessita preencher os requisitos exigidos aos requerentes nacionais, uma vez que já foi considerado legítimo. De todo modo, deve ser apresentada documentação específica ao INPI, que pode variar em função da existência de reciprocidade de tratamento com o Brasil. Mais informações encontram-se no item 7.2 Requerente Estrangeiro."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"6 Requerentes e usuários do registro";"6.2 Usuário do registro";"6.2 Usuário do registro";"Conforme disposto no art. 182 da LPI e no art. 15 da Portaria INPI nº 4/22, poderá fazer uso da IG aquele que, concomitantemente: i) For produtor ou prestador de serviço estabelecido na área geográfica demarcada; ii) Cumprir as disposições contidas no caderno de especificações técnicas; e iii) Estiver sujeito ao controle definido no caderno de especificações técnicas. Em relação a ser produtor ou prestador de serviço estabelecido na área geográfica demarcada, aquele que produz um bem ou presta um serviço idêntico ao da IG, mas está fora da área delimitada, não poderá fazer uso do sinal.";"Conforme disposto no art. 182 da LPI e no art. 15 da Portaria INPI nº 4/22, poderá fazer uso da IG aquele que, concomitantemente: i) For produtor ou prestador de serviço estabelecido na área geográfica demarcada; ii) Cumprir as disposições contidas no caderno de especificações técnicas; e iii) Estiver sujeito ao controle definido no caderno de especificações técnicas. Em relação a ser produtor ou prestador de serviço estabelecido na área geográfica demarcada, aquele que produz um bem ou presta um serviço idêntico ao da IG, mas está fora da área delimitada, não poderá fazer uso do sinal. Por isso, é importante ter atenção ao se fazer a demarcação da área geográfica que constará no instrumento oficial a ser apresentado no INPI, considerando os pressupostos que justificam a proteção de um nome geográfico como IP ou DO, estipulados respectivamente nos arts. 177 e 178 da LPI. Quanto a cumprir as disposições contidas no caderno de especificações técnicas, não basta que o produtor ou prestador de serviço esteja estabelecido na área delimitada e produza um bem ou preste determinado serviço semelhante ou afim ao da IG. É necessário seguir o disposto no caderno de especificações técnicas no que diz respeito ao modo de produzir o produto ou prestar o serviço, atentando para as particularidades que o produto ou serviço da IG deve conter. Ademais, os produtores ou prestadores de serviço devem estar sujeitos ao controle. É possível haver cobrança financeira para compensar tal atividade, com o fim de reembolsar os custos dela decorrentes, mas não para auferir lucros. Ou seja, o custo referente ao controle não pode ser usado como uma “taxa” para que produtores ou prestadores de serviço façam uso da IG. Esse valor pode ser diferenciado para aqueles que têm vínculo com o substituto proce..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"7 Documentação do pedido de registro de Indicação Geográfica";"";"7 Documentação do pedido de registro de Indicação Geográfica";"O art. 16 da Portaria INPI/PR nº 4/22 dispõe sobre os documentos necessários para depositar um pedido de registro de IG no INPI. Embora haja uma documentação comum a todos os pedidos, existem variações de acordo com a espécie de IG requerida e com as características particulares do requerente.";"O art. 16 da Portaria INPI/PR nº 4/22 dispõe sobre os documentos necessários para depositar um pedido de registro de IG no INPI. Embora haja uma documentação comum a todos os pedidos, existem variações de acordo com a espécie de IG requerida e com as características particulares do requerente. O pedido de registro de IG deve ser feito para uma única espécie: IP ou DO. A documentação a ser apresentada varia de acordo com a personalidade jurídica do requerente, isto é, ser entidade coletiva ou único produtor ou prestador de serviço na área delimitada. Quanto às características do requerente, a documentação apresentada pode variar em função de sua nacionalidade, considerando a nomenclatura utilizada em diferentes países e a equivalência entre os documentos. Os documentos a serem apresentados pelo requerente estrangeiro poderão se diferenciar dos documentos a serem apresentados por requerente nacional, caso haja reciprocidade de tratamento entre o Brasil e o seu país de origem. Atenção! Toda a documentação apresentada ao INPI deve estar integralmente legível e sem rasuras, de modo que se possibilite sua reprodução e visualização. Preferencialmente, a documentação deve ser passível de leitura por máquinas, utilizando-se, por exemplo, da tecnologia de Reconhecimento Óptico de Caracteres (OCR), permitindo a pesquisa e extração automática de dados. Sempre que possível, devem ser apresentados documentos originalmente em formato eletrônico e assinaturas eletrônicas, evitando-se o escaneamento. Todos os documentos devem ser apresentados em português. Qualquer documento anexado em língua estrangeira deve estar acompanhado da sua respectiva tradução simples. Para qualquer dos casos poderá ser formulada exigência."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"7 Documentação do pedido de registro de Indicação Geográfica";"7.1 Requerente nacional";"7.1 Requerente nacional";"Para um requerente nacional depositar um pedido de registro de IG no INPI são necessários os seguintes documentos, junto ao requerimento eletrônico próprio: Caderno de especificações técnicas; Procuração; Comprovação da legitimidade do requerente; 62 Documentos que comprovem que o nome geográfico se tornou conhecido, no caso de IP; Documentos que comprovem a influência do meio geográfico nas qualidades ou características do produto ou serviço, no caso de DO; Instrumento oficial que delimita a área geográfica; e Representação da IG. O Requerimento de Indicação Geográfica deve ser preenchido pelo requerente do regi...";"Para um requerente nacional depositar um pedido de registro de IG no INPI são necessários os seguintes documentos, junto ao requerimento eletrônico próprio: Caderno de especificações técnicas; Procuração; Comprovação da legitimidade do requerente; 62 Documentos que comprovem que o nome geográfico se tornou conhecido, no caso de IP; Documentos que comprovem a influência do meio geográfico nas qualidades ou características do produto ou serviço, no caso de DO; Instrumento oficial que delimita a área geográfica; e Representação da IG. O Requerimento de Indicação Geográfica deve ser preenchido pelo requerente do registro e é gerado automaticamente como formulário eletrônico na plataforma do Sistema e-IG no momento de solicitação do pedido. Mais informações para o seu preenchimento encontram-se no Guia do Peticionamento Eletrônico – Sistema e-IG. A Declaração de Estabelecimento na Área Delimitada (modelo II), um dos documentos obrigatórios que comprovam a legitimidade do requerente, e a Declaração de Único Produtor/Prestador de Serviço (modelo III) encontram-se disponíveis na Seção Modelos deste Manual, preenchidas de acordo com a personalidade jurídica do requerente e anexadas em formato PDF na plataforma do Sistema e-IG. O modelo II, Declaração de Estabelecimento na Área Delimitada, deve ser utilizado nos casos em que a personalidade jurídica do requerente seja de entidade coletiva. O modelo III, Declaração de Único Produtor/Prestador de Serviço, deve ser utilizado nos casos em que o requerente é o único produtor ou prestador de serviço existente na área. Ressalta-se que existem dois tipos de modelo III: um para pessoa física e outro para pessoa jurídica. Os demais documentos deverão ser igualmente anexados em formato PDF na plataforma do Sistema e-IG, exceto a imagem da r..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"7 Documentação do pedido de registro de Indicação Geográfica";"7.1 Requerente nacional";"7.1.1 Caderno de especificações técnicas";"Conforme dispõe o art. 15 da Portaria INPI nº 4/22, o cumprimento das disposições do caderno de especificações técnicas é um dos requisitos para o uso da IG pelos produtores e prestadores de serviço. Por ser o documento norteador da IG, é fundamental que ele reflita a realidade e as características da IG a ser protegida.";"Conforme dispõe o art. 15 da Portaria INPI nº 4/22, o cumprimento das disposições do caderno de especificações técnicas é um dos requisitos para o uso da IG pelos produtores e prestadores de serviço. Por ser o documento norteador da IG, é fundamental que ele reflita a realidade e as características da IG a ser protegida. O caderno de especificações técnicas não deve conter condições irreais que dificultem ou até mesmo inviabilizem a utilização da IG pelos produtores ou prestadores de serviço. Sendo a IG um sinal de uso coletivo, é essencial que o caderno de especificações técnicas seja redigido com a participação dos produtores ou prestadores de serviço que estão estabelecidos na área geográfica. Deve-se, ainda, 63 considerar a necessidade de participação de instituições técnicas e científicas, órgãos públicos e outras entidades de apoio que possam contribuir com sua elaboração. As legislações sanitária, ambiental e trabalhista, entre outras, devem obrigatoriamente ser respeitadas para qualquer produto ou serviço assinalado pela IG. Sendo assim, não é necessário que esses instrumentos legais e normativos sejam descritos no caderno de especificações técnicas. O mesmo se aplica à descrição histórica referente à comprovação de que o nome geográfico se tornou conhecido, no caso de uma IP, e à documentação comprobatória do vínculo do produto ou serviço com as características do meio geográfico, incluídos os fatores naturais e humanos, no caso de uma DO. Não é necessário que tal documentação conste no caderno de especificações técnicas, devendo ser apresentada à parte no pedido de registro. Os requisitos mínimos que devem constar no caderno de especificações técnicas são: a) Nome geográfico; b) Descrição do produto ou serviço objeto da IG; c) Delimitação da área geográfica; d..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"7 Documentação do pedido de registro de Indicação Geográfica";"7.1 Requerente nacional";"7.1.2 Procuração";"A procuração é o documento através do qual o requerente elege um procurador para representar legalmente seus interesses junto ao INPI. A constituição de procurador é opcional para requerentes brasileiros.";"A procuração é o documento através do qual o requerente elege um procurador para representar legalmente seus interesses junto ao INPI. A constituição de procurador é opcional para requerentes brasileiros. De acordo com o §1º do art. 654 da Lei 10.406, de 10 de janeiro de 2002 (Código Civil Brasileiro): Art. 654. Todas as pessoas capazes são aptas para dar procuração mediante instrumento particular, que valerá desde que tenha a assinatura do outorgante. §1º O instrumento particular deve conter a indicação do lugar onde foi passado, a qualificação do outorgante e do outorgado, a data e o objetivo da outorga com a designação e a extensão dos poderes conferidos. §2º O terceiro com quem o mandatário tratar poderá exigir que a procuração traga a firma reconhecida. A procuração deve conter as informações do outorgante (requerente da IG); as informações do outorgado (procurador); os poderes outorgados; além de local, data e assinatura do outorgante. A procuração deve ser redigida em português ou acompanhada de tradução simples, não havendo necessidade de apresentação de legalização consular e reconhecimento de firma. 71"
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"7 Documentação do pedido de registro de Indicação Geográfica";"7.1 Requerente nacional";"7.1.3 Comprovação da legitimidade do requerente";"A comprovação da legitimidade para se requerer um registro de IG dependerá do perfil do requerente, ou seja, se esse é uma entidade que possa atuar como substituto processual ou se é um único produtor ou prestador de serviço estabelecido na área geográfica delimitada, podendo ser pessoa física ou jurídica. A comprovação da legitimidade do substituto processual se dá por meio dos seguintes documentos: Estatuto social; Ata registrada da Assembleia Geral com aprovação do Estatuto; Ata registrada da posse da atual Diretoria; Ata registrada da Assembleia Geral com a aprovação do caderno de especificações técnicas acom...";"A comprovação da legitimidade para se requerer um registro de IG dependerá do perfil do requerente, ou seja, se esse é uma entidade que possa atuar como substituto processual ou se é um único produtor ou prestador de serviço estabelecido na área geográfica delimitada, podendo ser pessoa física ou jurídica. A comprovação da legitimidade do substituto processual se dá por meio dos seguintes documentos: Estatuto social; Ata registrada da Assembleia Geral com aprovação do Estatuto; Ata registrada da posse da atual Diretoria; Ata registrada da Assembleia Geral com a aprovação do caderno de especificações técnicas acompanhada de lista de presença; Declaração de que os produtores ou prestadores de serviços, e outros operadores, estão estabelecidos na área delimitada. Em se tratando de único produtor ou prestador de serviço, pessoa física ou jurídica, é dispensada a apresentação dos documentos listados anteriormente, devendo ser apresentada Declaração de Único Produtor/Prestador de Serviço, disponível no portal do INPI. A declaração deve conter local e data, além da assinatura do único produtor ou prestador de serviço. Não é necessário seu registro em cartório. Estatuto social O estatuto social deve ser apresentado em sua versão integral e atualizada, devidamente registrado no órgão competente, isto é, na Junta Comercial, no Cartório de Registro Civil de Pessoas Jurídicas ou em outro órgão cuja competência para o registro seja estabelecida em lei. O estatuto social deve prever: i) A representação dos produtores e prestadores de serviços; ii) A relação direta com a cadeia do produto ou serviço objeto da IG; iii) A possibilidade de depositar, desistir e praticar os demais atos processuais referentes ao pedido de registro; iv) O objetivo de gerir a IG; e 72 v) A abrangência territ..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"7 Documentação do pedido de registro de Indicação Geográfica";"7.1 Requerente nacional";"7.1.4 Documentos que comprovem que o nome geográfico se tornou conhecido, no caso de IP";"O requerente deve apresentar documentos que comprovem que o nome geográfico se tornou conhecido como centro de extração, produção ou fabricação do produto ou de prestação do serviço. Para isso, é preciso que o requerente apresente documentação advinda de diferentes fontes, e não de apenas uma origem, considerando o disposto no §4º do art. 9º da Portaria INPI nº 4/22.";"O requerente deve apresentar documentos que comprovem que o nome geográfico se tornou conhecido como centro de extração, produção ou fabricação do produto ou de prestação do serviço. Para isso, é preciso que o requerente apresente documentação advinda de diferentes fontes, e não de apenas uma origem, considerando o disposto no §4º do art. 9º da Portaria INPI nº 4/22. Entende-se por diferentes fontes documentos de diferentes autores, dentre os quais: obras literárias (livros, coletâneas, enciclopédias), artísticas (músicas, quadros, ilustrações) e científicas (artigos, trabalhos acadêmicos e científicos publicados em diferentes veículos); publicações em jornais, revistas e sítios eletrônicos; matérias veiculadas por meio de radiodifusão (televisão, rádio); fontes iconográficas (fotografias, rótulos, anúncios), dentre outros. Destaca-se, ainda, que diferentes títulos e documentos originados de um único autor são considerados como de uma única fonte, não sendo, a princípio, suficientes para embasar um pedido de registro de IP. É importante reforçar que a documentação comprobatória apresentada deve ser específica para o nome geográfico a ser protegido, relacionado com o respectivo produto ou serviço assinalado. Atenção! Preferencialmente, os documentos comprobatórios devem ser anexados integralmente ao processo. No entanto, em caso de documentos muito extensos, como livros, dissertações e teses, podem ser anexados ao processo apenas as páginas ou trechos que demonstrem de forma pertinente que o nome geográfico se tornou conhecido, relacionando-o com o respectivo produto ou serviço objeto do pedido. Nesses casos, é necessário que o requerente informe de forma clara a origem do trecho extraído. Exemplo Astro é um município localizado na zona rural de um estado brasileiro cuja..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"7 Documentação do pedido de registro de Indicação Geográfica";"7.1 Requerente nacional";"7.1.5 Documentos que comprovem a influência do meio geográfico nas qualidades ou";"características do produto ou serviço, no caso de DO O requerente deve apresentar documentos que comprovem a influência do meio geográfico nas qualidades ou características do produto ou serviço. Tal documentação deve conter a descrição: a) Do meio geográfico, incluindo os fatores naturais e humanos; b) Das qualidades ou características do produto ou serviço; e c) Do nexo causal entre o meio geográfico e as qualidades ou características do produto ou serviço.";"características do produto ou serviço, no caso de DO O requerente deve apresentar documentos que comprovem a influência do meio geográfico nas qualidades ou características do produto ou serviço. Tal documentação deve conter a descrição: a) Do meio geográfico, incluindo os fatores naturais e humanos; b) Das qualidades ou características do produto ou serviço; e c) Do nexo causal entre o meio geográfico e as qualidades ou características do produto ou serviço. Assim sendo, os documentos apresentados no pedido de DO devem comprovar a influência do meio geográfico nas qualidades ou características do produto ou serviço, isto é, a relação de causa e efeito existente entre o meio geográfico e essas qualidades ou características que distinguem o produto ou serviço assinalado pela IG. Tal comprovação deve ser feita de maneira clara e objetiva. Podem ser anexados ao pedido documentos como teses, dissertações, estudos técnicos, artigos acadêmicos e científicos, entre outros. Atenção! Preferencialmente, os documentos comprobatórios devem ser anexados integralmente ao processo. No entanto, em caso de documentos muito extensos, como livros, dissertações e teses, podem ser anexados ao processo apenas as páginas ou trechos que demonstrem de forma pertinente os fatores naturais e humanos que influenciam nas qualidades ou características que diferenciam o produto ou serviço. Nesses casos, é necessário que o requerente informe de forma clara a origem do trecho extraído. 77 Cumpre ressaltar que as comprovações a serem apresentadas devem sempre ser específicas para a área geográfica cujo nome será protegido, relacionado com o produto ou serviço assinalado. Não será admitida para fins de comprovação a apresentação exclusiva de simples deduções baseadas na análise de estudos técnico-científ..."
